boundary_prob,change_prob,env,model,seed,step16_entity,step16_entity_tf,step16_latent,step16_spatial,step1_entity,step1_latent,step1_spatial,step4_entity,step4_entity_tf,step4_latent,step4_spatial,step8_entity,step8_entity_tf,step8_latent,step8_spatial,traj
,,world_b,phase0,1,0.3697259724140167,0.08508006483316422,1.0819904804229736,0.6074542999267578,0.08080170303583145,0.006502472795546055,0.04151126742362976,0.09858274459838867,0.07984748482704163,0.07743354141712189,0.0714779645204544,0.15091609954833984,0.07970508933067322,0.2928858995437622,0.19326569139957428,1
,,world_b,phase0,1,0.3787063956260681,0.08774029463529587,1.0674424171447754,0.6314555406570435,0.08539406955242157,0.006133900955319405,0.05587087944149971,0.11029931902885437,0.08814794570207596,0.07692476361989975,0.0928809866309166,0.17347930371761322,0.09072402864694595,0.28848689794540405,0.20885905623435974,2
0.0,0.0,world_a,persistence,2,0.016387932002544403,,0.0035037072375416756,0.03044637106359005,0.016589442268013954,0.003462371416389942,0.00707329623401165,0.016491269692778587,,0.0034706387668848038,0.01566907949745655,0.016367262229323387,,0.00341185019351542,0.02607727237045765,0
0.0,0.0,world_a,persistence,2,0.014383440837264061,,0.01773476041853428,0.0537923164665699,0.005272925831377506,0.00511196069419384,0.01353963278234005,0.009925881400704384,,0.01119158510118723,0.0267554372549057,0.01413542591035366,,0.01662364974617958,0.0408833809196949,1
0.0,0.0,world_a,persistence,2,0.020287930965423584,,0.004969680681824684,0.0422922745347023,1.0334000762668438e-05,0.0,0.01320563443005085,9.300595411332324e-05,,4.592886762111448e-05,0.02849833108484745,0.01727665401995182,,0.0040658763609826565,0.0381232388317585,2
0.0,0.0,world_b,persistence,2,0.010438327677547932,,0.014089023694396019,0.020679473876953125,1.0334000762668438e-05,2.0668037905124947e-05,0.011066436767578125,0.004818985238671303,,0.003957612439990044,0.018482208251953125,0.010438327677547932,,0.014089023694396019,0.0203704833984375,0
0.0,0.0,world_b,persistence,2,0.03207596018910408,,0.0476342998445034,0.028820037841796875,1.5500991139560938e-05,1.0206442311755382e-05,0.008007049560546875,0.021454917266964912,,0.008618594147264957,0.0204925537109375,0.025850092992186546,,0.02078874781727791,0.025775909423828125,1
0.0,0.0,world_b,persistence,2,0.018609805032610893,,0.013826394453644753,0.039508819580078125,0.02186758443713188,0.017044246196746826,0.007801055908203125,0.02559056133031845,,0.012351774610579014,0.013690948486328125,0.0313531830906868,,0.013219788670539856,0.02664947509765625,2
0.4653466045856476,0.5214334726333618,world_a,random,2,0.18810991942882538,0.09929157793521881,1.582770586013794,0.1417960822582245,0.09928837418556213,0.004302878864109516,0.14444103837013245,0.10346633195877075,0.09920256584882736,0.07430188357830048,0.14237366616725922,0.11724343150854111,0.09908024966716766,0.3120482563972473,0.14106978476047516,0
0.4653002619743347,0.5217639207839966,world_a,random,2,0.1863379329442978,0.09857437759637833,1.5877749919891357,0.13189712166786194,0.09583399444818497,0.004293843172490597,0.13819971680641174,0.10131999850273132,0.09749923646450043,0.07462340593338013,0.13352930545806885,0.11628387123346329,0.09872111678123474,0.31404250860214233,0.13302385807037354,1
0.465114563703537,0.5217965245246887,world_a,random,2,0.18474452197551727,0.09748581796884537,1.5780761241912842,0.13399359583854675,0.10004184395074844,0.004369499161839485,0.14033783972263336,0.10451462119817734,0.10024198144674301,0.07434742152690887,0.1354914903640747,0.11616663634777069,0.09893309324979782,0.3121687173843384,0.13187266886234283,2
0.46541425585746765,0.5216711163520813,world_b,random,2,0.18398413062095642,0.09752049297094345,1.584005355834961,0.13432438671588898,0.09879112243652344,0.004388703964650631,0.13726381957530975,0.10451672226190567,0.1004692018032074,0.07459897547960281,0.13506107032299042,0.11440866440534592,0.09751714020967484,0.31322580575942993,0.13323691487312317,0
0.4655909538269043,0.5214890837669373,world_b,random,2,0.18577496707439423,0.09562408179044724,1.5708656311035156,0.1312553584575653,0.11152860522270203,0.004298267420381308,0.13718435168266296,0.10620667040348053,0.10206826776266098,0.07325418293476105,0.1326339840888977,0.11842157691717148,0.09990644454956055,0.30945247411727905,0.1312006115913391,1
0.46553197503089905,0.5217001438140869,world_b,random,2,0.18782593309879303,0.09845878928899765,1.584181547164917,0.1332741379737854,0.0998980924487114,0.004406329710036516,0.13517048954963684,0.10543998330831528,0.1011774018406868,0.07467500865459442,0.13570992648601532,0.11838967353105545,0.1002562865614891,0.3124538064002991,0.13362115621566772,2
,,world_a,phase0,2,0.1651630997657776,0.0787840262055397,0.6783746480941772,0.562208890914917,0.07850373536348343,0.0027588019147515297,0.04748550057411194,0.08433975279331207,0.07855023443698883,0.04274093359708786,0.08892840147018433,0.1005968376994133,0.07860717922449112,0.17077064514160156,0.1913154125213623,0
,,world_a,phase0,2,0.19454897940158844,0.09121087193489075,0.6757903099060059,0.6682482957839966,0.09696962684392929,0.002775872591882944,0.05268619954586029,0.10546998679637909,0.0953993946313858,0.04230756685137749,0.10859060287475586,0.12064926326274872,0.09122789651155472,0.16856709122657776,0.23955297470092773,1
,,world_a,phase0,2,0.20548199117183685,0.09348908066749573,0.6892201900482178,0.6184760332107544,0.07904169708490372,0.0029791719280183315,0.052704788744449615,0.08502432703971863,0.07902521640062332,0.043718550354242325,0.11004489660263062,0.12281666696071625,0.09150855988264084,0.174234539270401,0.2407362163066864,2
